model.200.2000000.0.000001 34 0.7358743188125157
model.200.2000000.0.000001 35 0.7940968818917442
model.200.2000000.0.000001 36 0.7472972725227222
model.200.2000000.0.000001 37 0.7648389420947644
model.200.2000000.0.000001 38 0.7547457048395907
model.200.2000000.0.000001 39 0.7568651576440926
model.200.2000000.0.000001 40 0.7776558079709569
model.200.2000000.0.000001 41 0.8275233817512104
model.200.2000000.0.000001 42 0.8622129703091063
model.200.2000000.0.000001 43 0.8097685973512975
model.200.2000000.0.000001 44 0.7868116082447516
model.200.2000000.0.000001 45 0.805762156250876
model.200.2000000.0.000001 46 0.8348440812838502
model.200.2000000.0.000001 47 0.7839010221770696
model.200.2000000.0.000001 48 0.8226185140083048
model.200.2000000.0.000001 49 0.7523699655067134
model.200.2000000.0.000001 50 0.7837104938077998
model.200.500000.0.0000001 01 0.50762882073567
model.200.500000.0.0000001 02 0.466009692969597
model.200.500000.0.0000001 03 0.471754507514203
model.200.500000.0.0000001 04 0.5017164761391762
model.200.500000.0.0000001 05 0.4628451235977869
model.200.500000.0.0000001 06 0.46824512659786194
model.200.500000.0.0000001 07 0.4551503581680451
model.200.500000.0.0000001 08 0.4663736414622487
model.200.500000.0.0000001 09 0.4987284277864522
model.200.500000.0.0000001 10 0.48427501873910483
model.200.500000.0.0000001 11 0.48189222597231596
model.200.500000.0.0000001 12 0.48549646766926746
model.200.500000.0.0000001 13 0.4836811999542413
model.200.500000.0.0000001 14 0.4630185568881646
model.200.500000.0.0000001 15 0.5152139745160296
model.200.500000.0.0000001 16 0.49240132330580993
model.200.500000.0.0000001 17 0.45455758577297767
model.200.500000.0.0000001 18 0.49075587329077164
model.200.500000.0.0000001 19 0.4649354353252771
model.200.500000.0.0000001 20 0.45978365327315
model.200.500000.0.0000001 21 0.48709155948595684
model.200.500000.0.0000001 22 0.4992285423196186
model.200.500000.0.0000001 23 0.47393759925816326
model.200.500000.0.0000001 24 0.4667680520497861
model.200.500000.0.0000001 25 0.49990623308006943
model.200.500000.0.0000001 26 0.5012240874052154
model.200.500000.0.0000001 27 0.5317142406438948
model.200.500000.0.0000001 28 0.4691746131835114
model.200.500000.0.0000001 29 0.478250498913988
model.200.500000.0.0000001 30 0.47941828988148943
model.200.500000.0.0000001 31 0.4887525744658768
model.200.500000.0.0000001 32 0.5009437957312569
model.200.500000.0.0000001 33 0.45226237183202306
model.200.500000.0.0000001 34 0.49049193238921884
model.200.500000.0.0000001 35 0.4978285836539853
model.200.500000.0.0000001 36 0.46988495913913
model.200.500000.0.0000001 37 0.48295319508745294
model.200.500000.0.0000001 38 0.4748475572192335
model.200.500000.0.0000001 39 0.4614926007544128
model.200.500000.0.0000001 40 0.4636355651315525
model.200.500000.0.0000001 41 0.4836283194201067
model.200.500000.0.0000001 42 0.4885360945387271
model.200.500000.0.0000001 43 0.48815289685272434
model.200.500000.0.0000001 44 0.4632141897032274
model.200.500000.0.0000001 45 0.5133675980838915
model.200.500000.0.0000001 46 0.44565934025623366
model.200.500000.0.0000001 47 0.48355748880085636
model.200.500000.0.0000001 48 0.5163319334346995
model.200.500000.0.0000001 49 0.46972874779445245
model.200.500000.0.0000001 50 0.4874233440532983
model.200.500000.0.000001 01 0.5302570227285985
model.200.500000.0.000001 02 0.5210396111417936
model.200.500000.0.000001 03 0.5060749430705465
model.200.500000.0.000001 04 0.5037817889083591
model.200.500000.0.000001 05 0.48644004719814965
model.200.500000.0.000001 06 0.5288792323292931
model.200.500000.0.000001 07 0.4966983818383338
model.200.500000.0.000001 08 0.5244286310036539
model.200.500000.0.000001 09 0.4918971401557766
model.200.500000.0.000001 10 0.5014243850187163
model.200.500000.0.000001 11 0.5283859925286011
model.200.500000.0.000001 12 0.5108743875566586
model.200.500000.0.000001 13 0.5286046925112522
model.200.500000.0.000001 14 0.5150650213376546
model.200.500000.0.000001 15 0.5007453167238272
model.200.500000.0.000001 16 0.506832692741561
model.200.500000.0.000001 17 0.5144628414043685
model.200.500000.0.000001 18 0.5187628925117067
model.200.500000.0.000001 19 0.5317513994365011
model.200.500000.0.000001 20 0.49596351987587567
model.200.500000.0.000001 21 0.523673313938909
model.200.500000.0.000001 22 0.4835498788984876
model.200.500000.0.000001 23 0.4936159931725566
model.200.500000.0.000001 24 0.47561796153994756
model.200.500000.0.000001 25 0.5322476754797658
model.200.500000.0.000001 26 0.5172777842173327
model.200.500000.0.000001 27 0.4841504964139255
model.200.500000.0.000001 28 0.5031479157736519
model.200.500000.0.000001 29 0.49643005384225514
model.200.500000.0.000001 30 0.4825796533095146
model.200.500000.0.000001 31 0.466850661221076
model.200.500000.0.000001 32 0.4938482771311707
model.200.500000.0.000001 33 0.5114520664986322
model.200.500000.0.000001 34 0.5063982860632121
model.200.500000.0.000001 35 0.48240904092299275
model.200.500000.0.000001 36 0.5130351365602321
model.200.500000.0.000001 37 0.46408785602973407
model.200.500000.0.000001 38 0.48108441127694856
model.200.500000.0.000001 39 0.49205095318292047
model.200.500000.0.000001 40 0.48642807389881715
model.200.500000.0.000001 41 0.47230230998199196
model.200.500000.0.000001 42 0.48722245797054015
model.200.500000.0.000001 43 0.527187133254089
model.200.500000.0.000001 44 0.49333094121292426
model.200.500000.0.000001 45 0.5239053463760837
model.200.500000.0.000001 46 0.48722015265533153
model.200.500000.0.000001 47 0.5148164536537656
model.200.500000.0.000001 48 0.49485536229314825
model.200.500000.0.000001 49 0.4914583532618618
model.200.500000.0.000001 50 0.5315830719858906
